,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
399328,3000099407,ELS,WK2XZD,,28332583.0,XTAR LLC,,XC,Experimental Contract,Experimental,Experimental,06/22/2020 09:02:01,01/01/2024 00:00:00,,2020-06-22 09:02:01,G,Unknown,A,Active,C,Corporation,B,Business,"Todd C Dudley, 43777 Central Station Dr, Ste 360",Ashburn,VA,20147,,,Todd Dudley,"Director, Navy and Maritime Pr",,,,,,,,,,,,,,,ST PETERSBURG,PINELLAS,PINELLAS,FL,,207516.0,27.0,52.0,27.0,N,82.0,38.0,53.0,W,,,3000207516.0,207516.0,,,Y,Directional,,0.98,R,3000834666.0,834666.0,FX,,6.92,,8314.61,8315.97,MHz.,0.0,3001382174.0,1382174.0,1M00G1D,
406576,3000088550,ELS,WH2XJA,,8658098.0,Raytheon Missile Systems,,XC,Experimental Contract,Experimental,Experimental,10/01/2018 00:00:00,06/10/2019 10:50:13,,2019-06-10 10:50:13,E,Unknown,E,Expired,C,Corporation,B,Business,"Ernest Gossmann, 1151 E. Hermans Road",Tucson,AZ,85756,,,Anne Cortez,Counsel,Ernest Gossmann,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,177372.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000177372.0,177372.0,,,N,Non-Directional,,,,3000712561.0,712561.0,FX,,13.0,,8310.0,8355.0,MHz.,,3001182561.0,1182561.0,200HP0N,
406577,3000088550,ELS,WH2XJA,,8658098.0,Raytheon Missile Systems,,XC,Experimental Contract,Experimental,Experimental,10/01/2018 00:00:00,06/10/2019 10:50:13,,2019-06-10 10:50:13,E,Unknown,E,Expired,C,Corporation,B,Business,"Ernest Gossmann, 1151 E. Hermans Road",Tucson,AZ,85756,,,Anne Cortez,Counsel,Ernest Gossmann,1151 E. Hermans Road,Tucson,AZ,85756,XX,,,,,,,,,Tucson,PIMA,PIMA,AZ,,177372.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000177372.0,177372.0,,,N,Non-Directional,,,,3000712560.0,712560.0,FX,,13.0,,8143.0,8290.0,MHz.,,3001182560.0,1182560.0,200HP0N,
407903,3000104197,ELS,WH2XJA,,8658098.0,Raytheon Company (Missiles & Defense - M),,XC,Experimental Contract,Experimental,Experimental,10/01/2020 00:00:00,05/30/2022 00:00:00,,2020-09-23 15:03:50,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,Jim Ortega,"1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,US,,,,,,,,,Tucson,PIMA,PIMA,AZ,,220976.0,32.0,6.0,23.0,N,110.0,56.0,48.0,W,,,3000220976.0,220976.0,,,N,Non-Directional,,,,3000861799.0,861799.0,FX,,13.0,,8375.0,40000.0,MHz.,,3001429451.0,1429451.0,200HP0N,
413672,3000074337,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,12/01/2016 00:00:00,10/03/2016 10:50:43,,2016-10-03 10:50:43,E,Unknown,E,Expired,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Thurmond,,,MD,0.1,138904.0,39.0,32.0,41.0,N,77.0,22.0,16.0,W,,,3000138904.0,138904.0,,,N,Non-Directional,,,,3000571821.0,571821.0,FX,,1.0,,8100.0,,MHz.,,3000929584.0,929584.0,10K0F0N,
413862,3000075346,ELS,WK9XDU,,1821875.0,Georgia Institute of Technology,GEORGIA INSTITUTE OF TECHNOLOGY,XT,Experimental Testing,Experimental,Experimental,11/30/2016 00:00:00,11/28/2016 10:26:48,,2016-11-28 10:26:48,E,Unknown,E,Expired,@,Unknown,B,Business,"Joy Lupo, Office of Legal Affairs",Atlanta,GA,30332-0495,,,Alyssa Daya,Senior Research Scientist,Joy Lupo,Office of Legal Affairs,Atlanta,GA,30332-0495,XX,,,,,,,,,Smyrna,COBB,COBB,GA,,141716.0,33.0,54.0,42.0,N,84.0,31.0,35.0,W,,,3000141716.0,141716.0,,,Y,Directional,,,,3000581586.0,581586.0,FX,,1.0,,8100.0,8110.0,MHz.,,3000951227.0,951227.0,4M00L7D,
414424,3000080846,ELS,WJ2XCK,,19702307.0,"Comtech Systems, Inc.",,XD,Experimental Developmental,Experimental,Experimental,10/24/2017 08:40:00,10/24/2017 08:40:00,,2017-10-24 08:40:00,E,Unknown,E,Expired,C,Corporation,B,Business,"Attn: Holland & Knight LLP, C/O Charlie , 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Charles Naftalin,FCC Legal Counsel to Applicant,"Attn: Holland & Knight LLP, C/O Charlie Naftalin","800 17th Street, NW, Suite 1100",Washington,DC,20006,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,100.0,157328.0,28.0,26.0,57.0,N,81.0,23.0,1.0,W,,,3000157328.0,157328.0,,,Y,Directional,,1.4,,3000638350.0,638350.0,MO,,800.0,,8325.0,,MHz.,0.001,3001051122.0,1051122.0,25M0G1D,
423850,3000097114,ELS,WJ2XCK,,19702307.0,"Comtech Systems, Inc.",,XD,Experimental Developmental,Experimental,Experimental,11/01/2019 00:00:00,11/01/2021 00:00:00,,2019-10-31 10:16:16,G,Unknown,A,Active,C,Corporation,B,Business,"Attn: Holland & Knight LLP, C/O Charlie , 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Charles Naftalin,FCC Legal Counsel to Applicant,"Attn: Holland & Knight LLP, C/O Charlie Naftalin","800 17th Street, NW, Suite 1100",Washington,DC,20006,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,100.0,201840.0,28.0,26.0,57.0,N,81.0,23.0,1.0,W,,,3000201840.0,201840.0,,,Y,Directional,,1.4,,3000799151.0,799151.0,MO,,800.0,,8225.0,,MHz.,0.001,3001323299.0,1323299.0,25M0G1D,
424075,3000100553,ELS,WL2XAD,,26499889.0,Capella Space Corp.,,XD,Experimental Developmental,Experimental,Experimental,06/26/2020 09:17:41,07/01/2023 00:00:00,,2020-06-26 09:17:41,G,Unknown,A,Active,C,Corporation,B,Business,"Dan Connors, 575 7th St",San Francisco,CA,94103,,,Dan Connors,General Counsel,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,213959.0,,,,N,,,,W,,,3000213959.0,213959.0,,,N,Non-Directional,,,T,3000836506.0,836506.0,MO,,242.0,,8212.5,,MHz.,,3001386064.0,1386064.0,250MG1D,
432340,3000096076,ELS,WP9XLE,,3791472.0,"L3Harris Technologies, Inc.",,XT,Experimental Testing,Experimental,Experimental,10/15/2019 00:00:00,10/15/2019 15:31:31,,2019-10-15 15:31:31,E,Unknown,E,Expired,@,Unknown,B,Business,"c/o Holland & Knight LLP, Attn: Bill LeB, 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Bill LeBeau,FCC Legal Counsel to applicant,,,,,,,,,,,,,,,Malabar,BREVARD,BREVARD,FL,,198434.0,27.0,58.0,38.0,N,80.0,33.0,12.0,W,,,3000198434.0,198434.0,,,Y,Directional,,0.5,,3000788595.0,788595.0,FX,,3350.0,,8192.25,8207.75,MHz.,,3001306926.0,1306926.0,15M6G1D,
433008,3000103419,ELS,WQ9XZJ,,24920977.0,Microsoft Infrastructure Group LLC,,XT,Experimental Testing,Experimental,Experimental,09/02/2020 00:00:00,09/03/2020 12:55:47,,2020-09-03 12:55:47,E,Unknown,E,Expired,@,Unknown,B,Business,"Mr. Gunnar Halley, One Microsoft Way",Redmond,WA,98052,,,Gunnar Halley,Assistant General Counsel,,,,,,,,,,,,,,,Deimos-2 (Downlink),,,SP,,220205.0,,,,,,,,,,,3000220205.0,220205.0,,,N,Non-Directional,,,,3000859225.0,859225.0,MO,,30.56,,8155.0,8285.0,MHz.,,3001424875.0,1424875.0,130MG7D,
440407,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Goodyear,MARICOPA,MARICOPA,AZ,,172636.0,33.0,25.0,50.0,N,112.0,21.0,55.0,W,,,3000172636.0,172636.0,,,N,Non-Directional,,,,3000697113.0,697113.0,FX,,250.0,,8300.0,,MHz.,0.0003,3001159696.0,1159696.0,125MF1D,
446291,3000069942,ELS,WI2XGM,,24657686.0,Systems & Technology Research,,XC,Experimental Contract,Experimental,Experimental,05/05/2016 00:00:00,05/05/2016 11:36:15,,2016-05-05 11:36:15,E,Unknown,E,Expired,P,Partnership,B,Business,"Laura Vertatschitsch, 600 W Cummings Park, Suite 6500",Woburn,MA,01801,,,Laura Vertatschitsch,Member of the Technical Staff,,,,,,XX,,,,,,,,,McKinney,COLLIN,COLLIN,TX,5.0,126756.0,33.0,9.0,32.0,N,96.0,42.0,30.0,W,,,3000126756.0,126756.0,,,N,Non-Directional,,,,3000527656.0,527656.0,MO,,1.51,,8100.0,9000.0,MHz.,,3000860035.0,860035.0,800MW0N,
447991,3000082050,ELS,WE2XPM,,26988261.0,"General Dynamics Mission Systems, Inc.",,XT,Experimental Testing,Experimental,Experimental,11/21/2017 00:00:00,02/01/2022 00:00:00,,2017-11-21 09:56:05,G,Unknown,A,Active,C,Corporation,B,Business,"Douglas Cox, 12450 Fair Lakes Circle",Fairfax,VA,22033,,,Gerald Hicks,"Senior Supervisor,Radome Test",Aaron Powell,150 Johnston Road,Marion,VA,24354,XX,,,,,,,,,Marion,SMYTH,SMYTH,VA,,160518.0,36.0,50.0,4.0,N,81.0,30.0,24.0,W,,,3000160518.0,160518.0,,,Y,Directional,,,,3000650021.0,650021.0,FX,,1800.0,,8390.0,10600.0,MHz.,,3001075498.0,1075498.0,N0N,
448860,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697117.0,697117.0,MO,,150.0,,8300.0,,MHz.,0.0003,3001159705.0,1159705.0,125MG1D,
449111,3000097218,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,01/01/2020 00:00:00,01/01/2022 00:00:00,,2020-02-05 10:53:45,G,Unknown,A,Active,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Germantown,,,MD,0.1,202162.0,39.0,12.0,7.0,N,77.0,15.0,46.0,W,,,3000202162.0,202162.0,,,N,Non-Directional,,,,3000799993.0,799993.0,FX,,1.0,,8100.0,,MHz.,,3001324335.0,1324335.0,10K0F0N,
454702,3000069942,ELS,WI2XGM,,24657686.0,Systems & Technology Research,,XC,Experimental Contract,Experimental,Experimental,05/05/2016 00:00:00,05/05/2016 11:36:15,,2016-05-05 11:36:15,E,Unknown,E,Expired,P,Partnership,B,Business,"Laura Vertatschitsch, 600 W Cummings Park, Suite 6500",Woburn,MA,01801,,,Laura Vertatschitsch,Member of the Technical Staff,,,,,,XX,,,,,,,,,Princeton,COLLIN,COLLIN,TX,10.0,126755.0,33.0,5.0,54.0,N,96.0,31.0,47.0,W,,,3000126755.0,126755.0,,,N,Non-Directional,,,,3000527655.0,527655.0,MO,,1.51,,8100.0,9000.0,MHz.,,3000860034.0,860034.0,800MW0N,
456887,3000091623,ELS,WI2XWX,,25664046.0,"HawkEye 360, Inc.",,XT,Experimental Testing,Experimental,Experimental,11/21/2019 00:00:00,02/12/2022 00:00:00,,2019-11-21 10:01:11,G,Unknown,A,Active,C,Corporation,B,Business,"Michael Mineiro, 196 Van Buren St., Suite 450",Herndon,VA,20170,,,Michael Mineiro,"VP, Legal and Regulatory",,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,186672.0,,,,N,,,,W,,,3000186672.0,186672.0,,,N,Non-Directional,,,R,3000741358.0,741358.0,MO,,7.96,,8050.0,,MHz.,,3001229658.0,1229658.0,85M0G1D,
457949,3000099126,ELS,WF2XQA,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,04/01/2020 00:00:00,04/01/2022 00:00:00,,2020-08-06 08:57:03,G,Unknown,A,Active,C,Corporation,B,Business,Freq Mgt Svcs  M/C: 2T-22,Seattle,WA,98124-2207,,,Brian Gilman,Frequency Manager,Freq Mgt Svcs  M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Everett,SNOHOMISH,SNOHOMISH,WA,,206614.0,47.0,55.0,16.0,N,122.0,16.0,42.0,W,,,3000206614.0,206614.0,,,Y,Directional,,,,3000815645.0,815645.0,FX,,10.0,,8298.0,10600.0,MHz.,,3001352428.0,1352428.0,N0N,
463142,3000069942,ELS,WI2XGM,,24657686.0,Systems & Technology Research,,XC,Experimental Contract,Experimental,Experimental,05/05/2016 00:00:00,05/05/2016 11:36:15,,2016-05-05 11:36:15,E,Unknown,E,Expired,P,Partnership,B,Business,"Laura Vertatschitsch, 600 W Cummings Park, Suite 6500",Woburn,MA,01801,,,Laura Vertatschitsch,Member of the Technical Staff,,,,,,XX,,,,,,,,,Richardson,COLLIN,COLLIN,TX,5.0,126757.0,33.0,0.0,15.0,N,96.0,42.0,30.0,W,,,3000126757.0,126757.0,,,N,Non-Directional,,,,3000527657.0,527657.0,MO,,1.51,,8100.0,9000.0,MHz.,,3000860036.0,860036.0,800MW0N,
463612,3000075840,ELS,WI2XTA,,26043968.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,11/16/2017 00:00:00,11/16/2017 12:01:34,,2017-11-16 12:01:34,E,Unknown,E,Expired,C,Corporation,B,Business,"Patricia Cooper, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Christopher Wilkins,Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,143298.0,,,,N,,,,W,,,3000143298.0,143298.0,,,N,Non-Directional,,,T,3000635537.0,635537.0,MO,,19.3,,8027.5,8087.5,MHz.,0.001,3001046562.0,1046562.0,11M6G1D,
472445,3000070778,ELS,WJ9XOG,,18314054.0,University of Oklahoma,,XT,Experimental Testing,Experimental,Experimental,03/14/2016 00:00:00,03/17/2016 14:06:48,,2016-03-17 14:06:48,E,Unknown,E,Expired,@,Unknown,B,Business,"FCC Liaison, 3190 Monitor Avenue",Norman,OK,73019,,,Nathan Goodman,Director of Research,FCC Liaison,3190 Monitor Avenue,Norman,OK,73019,XX,,,,,,,,,Norman,CLEVELAND,CLEVELAND,OK,,128909.0,35.0,12.0,38.0,N,97.0,26.0,24.0,W,,,3000128909.0,128909.0,,,N,Non-Directional,,,,3000533523.0,533523.0,FX,,150.0,,8200.0,8400.0,MHz.,,3000868544.0,868544.0,200MQ3N,
480949,3000074337,ELS,WH2XMD,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,12/01/2016 00:00:00,10/03/2016 10:50:43,,2016-10-03 10:50:43,E,Unknown,E,Expired,C,Corporation,B,Business,Freq Mgt Svcs M/C: 2T-22,Seattle,WA,98124-2207,,,"Garcia, Jr. John E.",Spectrum Manager,Freq Mgt Svcs M/C: 2T-22,,Seattle,WA,98124-2207,XX,,,,,,,,,Thurmond,,,MD,0.1,138904.0,39.0,32.0,41.0,N,77.0,22.0,16.0,W,,,3000138904.0,138904.0,,,N,Non-Directional,,,,3000571822.0,571822.0,FX,,1.0,,8300.0,,MHz.,,3000929585.0,929585.0,10K0F0N,
482737,3000100123,ELS,WP9XCA,,15145931.0,HERA Systems Incorporated,,XT,Experimental Testing,Experimental,Experimental,02/25/2020 00:00:00,02/25/2020 14:55:23,,2020-02-25 14:55:23,E,Unknown,E,Expired,@,Unknown,B,Business,"David D. Squires, 7013 Realm Drive, Suite B",San Jose,CA,95119,,,Michael Miller,Licensing Coordinator,David D. Squires,"7013 Realm Drive, Suite B",San Jose,CA,95119,XX,,,,,,,,,,,,,,209083.0,,,,N,,,,W,,,3000209083.0,209083.0,,,Y,Directional,,,,3000821623.0,821623.0,MO,,28.6,,8160.0,8340.0,MHz.,1e-05,3001361207.0,1361207.0,100MG1D,
491964,3000102104,ELS,WQ9XNV,,5564471.0,The Johns Hopkins University Applied Physics Laboratory (JHU,,XT,Experimental Testing,Experimental,Experimental,08/01/2020 00:00:00,05/27/2020 11:34:15,,2020-05-27 11:34:15,E,Unknown,E,Expired,@,Unknown,B,Business,"Frank Marcotte, 11100 Johns Hopkins Road",LAUREL,MD,20723-6009,,,Joseph Sluz,Engineer,,,,,,,,,,,,,,,College Park,,,MD,0.5,215402.0,38.0,58.0,27.0,N,76.0,55.0,16.0,W,,,3000215402.0,215402.0,,,N,Non-Directional,,,,3000842595.0,842595.0,FX,,4.0,,8300.0,,MHz.,0.01,3001398236.0,1398236.0,50M0Q3N,
498758,3000091623,ELS,WI2XWX,,25664046.0,"HawkEye 360, Inc.",,XT,Experimental Testing,Experimental,Experimental,11/21/2019 00:00:00,02/12/2022 00:00:00,,2019-11-21 10:01:11,G,Unknown,A,Active,C,Corporation,B,Business,"Michael Mineiro, 196 Van Buren St., Suite 450",Herndon,VA,20170,,,Michael Mineiro,"VP, Legal and Regulatory",,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,186672.0,,,,N,,,,W,,,3000186672.0,186672.0,,,N,Non-Directional,,,R,3000741359.0,741359.0,MO,,7.96,,8175.0,,MHz.,,3001229659.0,1229659.0,85M0G1D,
499422,3000099904,ELS,WJ2XJE,,26499889.0,Capella Space Corporation,,XD,Experimental Developmental,Experimental,Experimental,09/04/2020 08:18:36,09/01/2021 00:00:00,,2020-09-04 08:18:36,G,Unknown,A,Active,C,Corporation,B,Business,"Dan Connors, 438 Shotwell Street",San Francisco,CA,94110,,,Dan Connors,General Counsel,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,212514.0,,,,N,,,,W,,,3000212514.0,212514.0,,,N,Non-Directional,,,T,3000832011.0,832011.0,MO,,242.0,,8212.5,,MHz.,,3001378686.0,1378686.0,250MG1D,
755921,3000074082,ELS,WJ9XOG,,18314054.0,University of Oklahoma,,XT,Experimental Testing,Experimental,Experimental,08/16/2016 00:00:00,09/06/2016 14:38:37,,2016-09-06 14:38:37,E,Unknown,E,Expired,@,Unknown,B,Business,"FCC Liaison, 3190 Monitor Avenue",Norman,OK,73019,,,Nathan Goodman,Director of Research,FCC Liaison,3190 Monitor Avenue,Norman,OK,73019,XX,,,,,,,,,Lawton,COMANCHE,COMANCHE,OK,,138145.0,34.0,47.0,44.0,N,98.0,26.0,50.0,W,,,3000138145.0,138145.0,,,N,Non-Directional,,,,3000569818.0,569818.0,FX,,150.0,,8200.0,8400.0,MHz.,,3000926873.0,926873.0,200MQ3N,
757696,3000086739,ELS,WN9XAZ,,2149359.0,Lockheed Martin Corporation,,XT,Experimental Testing,Experimental,Experimental,07/30/2018 00:00:00,07/20/2018 11:50:31,,2018-07-20 11:50:31,E,Unknown,E,Expired,@,Unknown,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Ryan Terry,"Director, Regulatory Licensing",,,,,,,,,,,,,,,Buckeye,MARICOPA,MARICOPA,AZ,,172637.0,,,,N,,,,W,,,3000172637.0,172637.0,,,N,Non-Directional,,,,3000697115.0,697115.0,FX,,250.0,,8300.0,,MHz.,0.0003,3001159701.0,1159701.0,125MG1D,
765093,3000080846,ELS,WJ2XCK,,19702307.0,"Comtech Systems, Inc.",,XD,Experimental Developmental,Experimental,Experimental,10/24/2017 08:40:00,10/24/2017 08:40:00,,2017-10-24 08:40:00,E,Unknown,E,Expired,C,Corporation,B,Business,"Attn: Holland & Knight LLP, C/O Charlie , 800 17th Street, NW, Suite 1100",Washington,DC,20006,,,Charles Naftalin,FCC Legal Counsel to Applicant,"Attn: Holland & Knight LLP, C/O Charlie Naftalin","800 17th Street, NW, Suite 1100",Washington,DC,20006,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,100.0,157328.0,28.0,26.0,57.0,N,81.0,23.0,1.0,W,,,3000157328.0,157328.0,,,Y,Directional,,1.4,,3000638349.0,638349.0,MO,,800.0,,8225.0,,MHz.,0.001,3001051121.0,1051121.0,25M0G1D,
765823,3000089148,ELS,WJ2XZK,,23408065.0,Tyvak Nano-Satellite System,,XT,Experimental Testing,Experimental,Experimental,08/12/2019 13:57:25,08/01/2021 00:00:00,,2019-08-12 13:57:25,G,Unknown,A,Active,C,Corporation,B,Business,"Krystle Curnutte, 15330 Barranca Parkway",Irvine,CA,92618,,,Krystle Curnutte,General Counsel,,,,,,US,,,,,,,,,NONGEOSTATIONARY,,,SP,,179084.0,,,,N,,,,W,,,3000179084.0,179084.0,,,N,Non-Directional,,,R,3000717791.0,717791.0,MO,,2.51,,8050.0,,MHz.,,3001191356.0,1191356.0,1M50G1D,
766074,3000087659,ELS,WH2XCX,,18379230.0,Laurel Technologies Partnership,,XD,Experimental Developmental,Experimental,Experimental,11/01/2018 00:00:00,10/11/2018 14:45:53,,2018-10-11 14:45:53,E,Unknown,E,Expired,P,Partnership,B,Business,"Jim Kijesky, 6200 118th Ave. N",Largo,FL,33773,,,Joe Natalino,Lead Project Engineer,Jim Kijesky,6200 118th Ave. N,Largo,FL,33773,XX,,,,,,,,,Largo,,,FL,5.0,175443.0,27.0,52.0,41.0,N,82.0,43.0,18.0,W,,,3000175443.0,175443.0,,,Y,Directional,,,,3000705319.0,705319.0,MO,,16.0,,8137.5,8400.0,MHz.,,3001170925.0,1170925.0,6M00G7W,
766124,3000087182,ELS,WI2XTA,,26043968.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,11/13/2018 00:00:00,11/13/2018 08:54:18,,2018-11-13 08:54:18,E,Unknown,E,Expired,C,Corporation,B,Business,"Patricia Cooper, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Christopher Wilkins,Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,173783.0,,,,N,,,,W,,,3000173783.0,173783.0,,,N,Non-Directional,,,T,3000699958.0,699958.0,MO,,19.3,,8027.5,8087.5,MHz.,0.001,3001163451.0,1163451.0,2M90G1D,
771812,3000069870,ELS,WI2XGL,,24657686.0,Systems & Technology Research,,XC,Experimental Contract,Experimental,Experimental,05/05/2016 00:00:00,05/05/2016 11:31:13,,2016-05-05 11:31:13,E,Unknown,E,Expired,P,Partnership,B,Business,"Laura Vertatschitsch, 600 W Cummings Park, Suite 6500",Woburn,MA,01801,,,Laura Vertatschitsch,Member of the Technical Staff,,,,,,,,,,,,,,,Princeton,COLLIN,COLLIN,TX,5.0,126648.0,33.0,5.0,54.0,N,96.0,31.0,47.0,W,,,3000126648.0,126648.0,,,N,Non-Directional,,,,3000527234.0,527234.0,MO,,189.3,,8100.0,9000.0,MHz.,,3000859351.0,859351.0,800MW0N,
773661,3000082050,ELS,WE2XPM,,26988261.0,"General Dynamics Mission Systems, Inc.",,XT,Experimental Testing,Experimental,Experimental,11/21/2017 00:00:00,02/01/2022 00:00:00,,2017-11-21 09:56:05,G,Unknown,A,Active,C,Corporation,B,Business,"Douglas Cox, 12450 Fair Lakes Circle",Fairfax,VA,22033,,,Gerald Hicks,"Senior Supervisor,Radome Test",Aaron Powell,150 Johnston Road,Marion,VA,24354,XX,,,,,,,,,Marion,SMYTH,SMYTH,VA,,160518.0,36.0,50.0,4.0,N,81.0,30.0,24.0,W,,,3000160518.0,160518.0,,,Y,Directional,,,,3000650022.0,650022.0,FX,,1800.0,,8145.0,8190.0,MHz.,,3001075499.0,1075499.0,N0N,
780748,3000075840,ELS,WI2XTA,,26043968.0,Space Exploration Technologies Corp.,,XT,Experimental Testing,Experimental,Experimental,11/16/2017 00:00:00,11/16/2017 12:01:34,,2017-11-16 12:01:34,E,Unknown,E,Expired,C,Corporation,B,Business,"Patricia Cooper, 1030 15th St NW, Suite 220",Washington,DC,20005,,,Christopher Wilkins,Engineer,,,,,,XX,,,,,,,,,NONGEOSTATIONARY,,,SP,,143298.0,,,,N,,,,W,,,3000143298.0,143298.0,,,N,Non-Directional,,,T,3000635537.0,635537.0,MO,,19.3,,8027.5,8087.5,MHz.,0.001,3001046563.0,1046563.0,5M80G1D,
788566,2300338157,IBFS,E181423,1.0,27738202.0,Haras Development,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,09/11/2019 11:33:14,09/11/2034 11:33:14,12/31/9999 00:00:00,2020-04-18 19:25:03,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,251 Little Falls Dr.,Wilmington,DE,19808,B. Mathews,SAME AS APPLICANT,,,SAME AS APPLICANT,,,,,USA,,,,,,,,,Dublin,Franklin,,OH,,1.0,40.0,6.0,15.4,N,83.0,11.0,58.4,W,,,2300340905.0,-340905.0,Viasat,5.4 meter,,,,,R,2300340921.0,-340921.0,FES,,,,8212.5,8212.5,MHz.,,,,,287.91
